date,channel,geo,ad_format,impressions,clicks,revenue,ecpm,fill_rate
2026-02-24,ironSource,BR,Native,28342,510,16.94,0.8588,0.696
2026-02-24,ironSource,ID,Banner,69011,1114,7.97,0.1646,0.7015
2026-02-24,ironSource,ID,Interstitial,14777,288,5.98,0.6186,0.654
2026-02-24,ironSource,ID,Rewarded,26974,631,16.32,0.9524,0.6354
2026-02-24,ironSource,ID,Native,37955,871,9.36,0.3841,0.6422
2026-02-24,ironSource,DE,Banner,39591,695,61.79,1.7049,0.9154
2026-02-24,ironSource,DE,Interstitial,7280,117,35.43,5.4665,0.8902
2026-02-24,ironSource,DE,Rewarded,13017,274,79.12,7.5199,0.8082
2026-02-24,ironSource,DE,Native,21120,436,56.25,3.51,0.7588
2026-02-24,ironSource,JP,Banner,43490,877,64.91,1.6686,0.8944
2026-02-24,ironSource,JP,Interstitial,8985,144,47.26,6.0423,0.8705
2026-02-24,ironSource,JP,Rewarded,15641,269,96.95,8.2326,0.7529
2026-02-24,ironSource,JP,Native,24421,512,79.58,4.454,0.7317
2026-02-25,AdMob,US,Banner,243336,5445,541.3,2.4145,0.9213
2026-02-25,AdMob,US,Interstitial,54987,1228,429.76,9.0891,0.8599
2026-02-25,AdMob,US,Rewarded,68524,1103,791.89,13.358,0.8651
2026-02-25,AdMob,US,Native,122763,2137,599.95,6.1258,0.7978
2026-02-25,AdMob,IN,Banner,456661,7381,84.52,0.2455,0.7538
2026-02-25,AdMob,IN,Interstitial,86798,1787,45.44,0.7328,0.7144
2026-02-25,AdMob,IN,Rewarded,123726,2745,106.97,1.2449,0.6945
2026-02-25,AdMob,IN,Native,228461,5352,82.58,0.5344,0.6765
2026-02-25,AdMob,BR,Banner,158382,3212,48.83,0.373,0.8265
2026-02-25,AdMob,BR,Interstitial,30562,497,32.33,1.248,0.8476
2026-02-25,AdMob,BR,Rewarded,39130,668,50.53,1.6481,0.7836
2026-02-25,AdMob,BR,Native,77755,1378,45.34,0.8105,0.7194
2026-02-25,AdMob,ID,Banner,221966,4571,30.56,0.1831,0.752
2026-02-25,AdMob,ID,Interstitial,35486,773,14.27,0.5605,0.7175
2026-02-25,AdMob,ID,Rewarded,51887,957,31.22,0.9367,0.6423
2026-02-25,AdMob,ID,Native,89621,1641,23.53,0.4486,0.5853
2026-02-25,AdMob,DE,Banner,94191,1515,130.49,1.5381,0.9007
2026-02-25,AdMob,DE,Interstitial,18805,355,94.28,5.977,0.8388
2026-02-25,AdMob,DE,Rewarded,29758,521,207.53,8.3518,0.835
2026-02-25,AdMob,DE,Native,55576,927,175.95,4.0483,0.782
2026-02-25,AdMob,JP,Banner,107061,2213,179.05,1.8338,0.912
2026-02-25,AdMob,JP,Interstitial,22849,497,107.32,5.5086,0.8527
2026-02-25,AdMob,JP,Rewarded,33815,698,216.29,8.1507,0.7847
2026-02-25,AdMob,JP,Native,66362,1120,223.85,4.4604,0.7563
2026-02-25,Unity,US,Banner,184585,4240,494.23,2.7969,0.9573
2026-02-25,Unity,US,Interstitial,32922,705,265.86,8.9263,0.9047
2026-02-25,Unity,US,Rewarded,48571,827,556.56,13.9073,0.8239
2026-02-25,Unity,US,Native,77256,1294,367.76,6.1255,0.7771
2026-02-25,Unity,IN,Banner,300190,5288,60.9,0.2544,0.7976
2026-02-25,Unity,IN,Interstitial,59188,1135,31.04,0.7217,0.7266
2026-02-25,Unity,IN,Rewarded,92448,1739,72.45,1.1737,0.6677
2026-02-25,Unity,IN,Native,139954,2441,59.13,0.6103,0.6922
2026-02-25,Unity,BR,Banner,95082,1525,27.92,0.3358,0.8746
2026-02-25,Unity,BR,Interstitial,18651,312,17.75,1.2091,0.7871
2026-02-25,Unity,BR,Rewarded,30175,719,39.72,1.7187,0.7658
2026-02-25,Unity,BR,Native,46582,1072,28.74,0.8186,0.7537
2026-02-25,Unity,ID,Banner,135559,2941,17.51,0.1872,0.6903
2026-02-25,Unity,ID,Interstitial,31972,559,13.22,0.6045,0.6839
2026-02-25,Unity,ID,Rewarded,43685,708,26.33,0.9163,0.6578
2026-02-25,Unity,ID,Native,71023,1254,18.06,0.428,0.5941
2026-02-25,Unity,DE,Banner,65300,1486,102.15,1.7199,0.9096
2026-02-25,Unity,DE,Interstitial,13141,251,68.52,5.9533,0.8758
2026-02-25,Unity,DE,Rewarded,18450,341,122.66,7.849,0.847
2026-02-25,Unity,DE,Native,33213,604,94.56,3.611,0.7885
2026-02-25,Unity,JP,Banner,83044,1601,128.43,1.7692,0.8742
2026-02-25,Unity,JP,Interstitial,17519,392,96.39,6.3774,0.8627
2026-02-25,Unity,JP,Rewarded,23108,392,167.96,9.5394,0.7619
2026-02-25,Unity,JP,Native,49628,1141,166.74,4.4683,0.7519
2026-02-25,AppLovin,US,Banner,143351,3158,347.62,2.6064,0.9304
2026-02-25,AppLovin,US,Interstitial,22991,431,163.57,7.9341,0.8967
2026-02-25,AppLovin,US,Rewarded,33394,792,334.69,12.2779,0.8163
2026-02-25,AppLovin,US,Native,66211,1537,324.51,5.9867,0.8187
2026-02-25,AppLovin,IN,Banner,200720,3581,40.23,0.2595,0.7725
2026-02-25,AppLovin,IN,Interstitial,36792,782,22.52,0.826,0.7411
2026-02-25,AppLovin,IN,Rewarded,63349,1283,46.11,1.0854,0.6707
2026-02-25,AppLovin,IN,Native,90731,1876,34.76,0.5748,0.6665
2026-02-25,AppLovin,BR,Banner,70555,1692,22.92,0.3701,0.878
2026-02-25,AppLovin,BR,Interstitial,16522,354,15.7,1.2138,0.7827
2026-02-25,AppLovin,BR,Rewarded,25454,437,32.22,1.6963,0.7463
2026-02-25,AppLovin,BR,Native,40163,923,22.87,0.8243,0.6909
2026-02-25,AppLovin,ID,Banner,101730,1863,12.54,0.1739,0.7088
2026-02-25,AppLovin,ID,Interstitial,19732,437,7.87,0.5804,0.6873
2026-02-25,AppLovin,ID,Rewarded,31570,717,17.71,0.863,0.6499
2026-02-25,AppLovin,ID,Native,43523,918,10.3,0.3846,0.6154
2026-02-25,AppLovin,DE,Banner,45671,1068,72.19,1.7309,0.9132
2026-02-25,AppLovin,DE,Interstitial,9006,184,42.63,5.7765,0.8194
2026-02-25,AppLovin,DE,Rewarded,15233,244,102.95,8.0658,0.8379
2026-02-25,AppLovin,DE,Native,25151,411,71.59,3.6322,0.7836
2026-02-25,AppLovin,JP,Banner,68716,1183,120.07,1.9217,0.9093
2026-02-25,AppLovin,JP,Interstitial,12989,282,60.87,5.4172,0.8651
2026-02-25,AppLovin,JP,Rewarded,18925,382,135.39,9.4151,0.7599
2026-02-25,AppLovin,JP,Native,29293,640,104.32,4.597,0.7747
2026-02-25,ironSource,US,Banner,113012,2102,267.31,2.4719,0.9569
2026-02-25,ironSource,US,Interstitial,21396,404,158.45,8.9019,0.8319
2026-02-25,ironSource,US,Rewarded,25674,522,286.73,14.0176,0.7967
2026-02-25,ironSource,US,Native,54358,1133,237.46,5.5945,0.7808
2026-02-25,ironSource,IN,Banner,143689,2541,27.83,0.2534,0.7643
2026-02-25,ironSource,IN,Interstitial,32559,750,19.75,0.7857,0.7721
2026-02-25,ironSource,IN,Rewarded,47760,866,38.42,1.1662,0.6898
2026-02-25,ironSource,IN,Native,81069,1420,31.33,0.5942,0.6505
2026-02-25,ironSource,BR,Banner,59558,1199,16.99,0.329,0.8671
2026-02-25,ironSource,BR,Interstitial,11986,200,11.6,1.1521,0.8402
2026-02-25,ironSource,BR,Rewarded,19997,436,27.88,1.7556,0.7941
2026-02-25,ironSource,BR,Native,26437,429,17.42,0.8957,0.7357
2026-02-25,ironSource,ID,Banner,71208,1564,9.63,0.1849,0.7317
2026-02-25,ironSource,ID,Interstitial,17057,351,7.42,0.6191,0.7022
2026-02-25,ironSource,ID,Rewarded,22277,421,13.39,0.9742,0.6168
2026-02-25,ironSource,ID,Native,42746,706,10.31,0.4139,0.5829
2026-02-25,ironSource,DE,Banner,41783,837,68.17,1.8034,0.9047
2026-02-25,ironSource,DE,Interstitial,7563,137,32.21,5.2324,0.814
2026-02-25,ironSource,DE,Rewarded,11816,256,71.13,7.7516,0.7766
2026-02-25,ironSource,DE,Native,22367,367,72.48,4.1863,0.774
2026-02-25,ironSource,JP,Banner,53612,1192,79.63,1.6596,0.8949
2026-02-25,ironSource,JP,Interstitial,10677,230,59.79,6.5423,0.8559
2026-02-25,ironSource,JP,Rewarded,13927,323,104.25,9.7646,0.7666
2026-02-25,ironSource,JP,Native,23594,377,70.88,3.8893,0.7724
2026-02-26,AdMob,US,Banner,274906,5919,637.9,2.4288,0.9554
2026-02-26,AdMob,US,Interstitial,52492,1188,362.74,8.271,0.8355
2026-02-26,AdMob,US,Rewarded,67595,1342,702.35,12.4243,0.8363
2026-02-26,AdMob,US,Native,113699,2604,472.51,5.5223,0.7525
2026-02-26,AdMob,IN,Banner,343787,5804,68.37,0.2629,0.7565
2026-02-26,AdMob,IN,Interstitial,81847,1866,44.9,0.7328,0.7486
2026-02-26,AdMob,IN,Rewarded,103724,1791,91.64,1.272,0.6946
2026-02-26,AdMob,IN,Native,180565,4141,69.83,0.6069,0.6372
2026-02-26,AdMob,BR,Banner,151991,3425,42.07,0.3268,0.847
2026-02-26,AdMob,BR,Interstitial,32035,543,32.09,1.1973,0.8366
2026-02-26,AdMob,BR,Rewarded,50534,1139,75.96,1.9247,0.7809
2026-02-26,AdMob,BR,Native,75985,1431,48.02,0.8694,0.7269
2026-02-26,AdMob,ID,Banner,204131,3724,25.02,0.1713,0.7157
2026-02-26,AdMob,ID,Interstitial,35474,675,14.53,0.5786,0.7081
2026-02-26,AdMob,ID,Rewarded,64464,1090,34.89,0.8415,0.6431
2026-02-26,AdMob,ID,Native,89158,1578,23.71,0.4299,0.6186
2026-02-26,AdMob,DE,Banner,99232,1602,152.92,1.7699,0.8707
2026-02-26,AdMob,DE,Interstitial,20911,436,93.85,5.0088,0.896
2026-02-26,AdMob,DE,Rewarded,29733,497,197.34,8.1345,0.8159
2026-02-26,AdMob,DE,Native,56450,1157,165.05,3.9467,0.7408
2026-02-26,AdMob,JP,Banner,111247,2357,161.29,1.6263,0.8915
2026-02-26,AdMob,JP,Interstitial,25627,421,121.65,5.6202,0.8446
2026-02-26,AdMob,JP,Rewarded,38728,897,283.37,9.0972,0.8043
2026-02-26,AdMob,JP,Native,69069,1531,249.17,4.6037,0.7836
2026-02-26,Unity,US,Banner,198962,3303,512.45,2.7373,0.9409
2026-02-26,Unity,US,Interstitial,30265,681,239.77,9.0739,0.8731
2026-02-26,Unity,US,Rewarded,49553,1155,522.68,12.489,0.8446
2026-02-26,Unity,US,Native,76678,1420,393.78,6.3802,0.8049
2026-02-26,Unity,IN,Banner,267838,5307,43.38,0.2182,0.7422
2026-02-26,Unity,IN,Interstitial,49205,1012,28.33,0.751,0.7667
2026-02-26,Unity,IN,Rewarded,87367,2004,71.27,1.125,0.7251
2026-02-26,Unity,IN,Native,140979,3080,58.62,0.6062,0.6859
2026-02-26,Unity,BR,Banner,112373,1858,30.95,0.3316,0.8305
2026-02-26,Unity,BR,Interstitial,17904,320,16.78,1.118,0.8382
2026-02-26,Unity,BR,Rewarded,35942,718,49.13,1.835,0.7449
2026-02-26,Unity,BR,Native,48075,779,33.11,0.9213,0.7476
2026-02-26,Unity,ID,Banner,158806,3392,20.59,0.188,0.6899
2026-02-26,Unity,ID,Interstitial,29234,488,11.62,0.5663,0.7017
2026-02-26,Unity,ID,Rewarded,41867,921,23.06,0.8118,0.6784
2026-02-26,Unity,ID,Native,62835,1390,15.11,0.4067,0.5912
2026-02-26,Unity,DE,Banner,60736,1300,100.59,1.7623,0.9398
2026-02-26,Unity,DE,Interstitial,12794,266,58.35,5.3461,0.8531
2026-02-26,Unity,DE,Rewarded,22062,510,146.81,8.3395,0.798
2026-02-26,Unity,DE,Native,30604,504,92.0,3.824,0.7861
2026-02-26,Unity,JP,Banner,92890,1495,159.06,1.9151,0.8942
2026-02-26,Unity,JP,Interstitial,15820,374,74.8,5.8105,0.8137
2026-02-26,Unity,JP,Rewarded,27443,601,195.73,8.6345,0.826
2026-02-26,Unity,JP,Native,40922,972,121.68,4.0983,0.7255
2026-02-26,AppLovin,US,Banner,125648,2875,313.24,2.752,0.9059
2026-02-26,AppLovin,US,Interstitial,21654,409,183.65,9.3196,0.91
2026-02-26,AppLovin,US,Rewarded,40590,749,468.19,13.3933,0.8612
2026-02-26,AppLovin,US,Native,61853,1184,317.41,6.3843,0.8038
2026-02-26,AppLovin,IN,Banner,220743,3897,38.64,0.2183,0.802
2026-02-26,AppLovin,IN,Interstitial,37433,754,22.05,0.7989,0.7373
2026-02-26,AppLovin,IN,Rewarded,60805,1346,47.89,1.1596,0.6792
2026-02-26,AppLovin,IN,Native,96999,2257,36.58,0.5607,0.6726
2026-02-26,AppLovin,BR,Banner,79669,1905,22.91,0.3273,0.8788
2026-02-26,AppLovin,BR,Interstitial,14876,292,15.84,1.3127,0.8113
2026-02-26,AppLovin,BR,Rewarded,21361,359,29.52,1.8567,0.7443
2026-02-26,AppLovin,BR,Native,32181,657,18.52,0.8051,0.715
2026-02-26,AppLovin,ID,Banner,93782,1831,13.05,0.1974,0.705
2026-02-26,AppLovin,ID,Interstitial,17619,360,6.57,0.5713,0.6531
2026-02-26,AppLovin,ID,Rewarded,32259,520,17.44,0.8452,0.6394
2026-02-26,AppLovin,ID,Native,55092,1042,14.3,0.4435,0.5853
2026-02-26,AppLovin,DE,Banner,56829,1070,82.79,1.6144,0.9024
2026-02-26,AppLovin,DE,Interstitial,10288,228,55.64,6.026,0.8975
2026-02-26,AppLovin,DE,Rewarded,14569,347,95.86,8.2408,0.7984
2026-02-26,AppLovin,DE,Native,26558,535,73.64,3.8107,0.7277
2026-02-26,AppLovin,JP,Banner,71573,1157,110.28,1.8083,0.8521
2026-02-26,AppLovin,JP,Interstitial,11955,281,68.21,6.5019,0.8775
2026-02-26,AppLovin,JP,Rewarded,20040,407,145.82,9.1047,0.7992
2026-02-26,AppLovin,JP,Native,33191,563,104.32,4.1319,0.7607
2026-02-26,ironSource,US,Banner,92970,1888,242.16,2.7214,0.9571
2026-02-26,ironSource,US,Interstitial,17189,331,141.4,9.2259,0.8917
2026-02-26,ironSource,US,Rewarded,30885,713,320.36,12.5709,0.8251
2026-02-26,ironSource,US,Native,44916,831,182.86,5.4784,0.7431
2026-02-26,ironSource,IN,Banner,143075,2549,24.05,0.2266,0.7419
2026-02-26,ironSource,IN,Interstitial,30394,624,16.51,0.7251,0.749
2026-02-26,ironSource,IN,Rewarded,42197,993,38.03,1.2228,0.737
2026-02-26,ironSource,IN,Native,68064,1123,26.37,0.5931,0.6533
2026-02-26,ironSource,BR,Banner,56327,1199,16.66,0.3472,0.852
2026-02-26,ironSource,BR,Interstitial,12896,238,11.65,1.139,0.7931
2026-02-26,ironSource,BR,Rewarded,17258,410,26.87,1.9799,0.7863
2026-02-26,ironSource,BR,Native,31737,631,18.69,0.8243,0.7145
2026-02-26,ironSource,ID,Banner,78004,1432,10.74,0.1918,0.7175
2026-02-26,ironSource,ID,Interstitial,17319,369,7.55,0.6425,0.6786
2026-02-26,ironSource,ID,Rewarded,20823,338,11.66,0.9053,0.6185
2026-02-26,ironSource,ID,Native,41355,958,10.46,0.4035,0.6268
2026-02-26,ironSource,DE,Banner,35672,602,55.43,1.7241,0.9013
2026-02-26,ironSource,DE,Interstitial,8363,195,40.25,5.6204,0.8563
2026-02-26,ironSource,DE,Rewarded,12075,204,88.69,9.0593,0.8107
2026-02-26,ironSource,DE,Native,19822,427,55.2,3.6054,0.7724
2026-02-26,ironSource,JP,Banner,49526,824,71.91,1.6552,0.8772
2026-02-26,ironSource,JP,Interstitial,10546,181,58.56,6.3484,0.8747
2026-02-26,ironSource,JP,Rewarded,15145,318,114.03,9.1216,0.8255
2026-02-26,ironSource,JP,Native,22341,482,70.37,4.1465,0.7596
2026-02-27,AdMob,US,Banner,277230,4566,636.31,2.3871,0.9615
2026-02-27,AdMob,US,Interstitial,57256,1252,463.1,9.1082,0.888
2026-02-27,AdMob,US,Rewarded,65385,1091,602.0,11.5808,0.795
2026-02-27,AdMob,US,Native,126776,2480,576.34,5.6114,0.8102
2026-02-27,AdMob,IN,Banner,423461,7599,80.22,0.2473,0.7659
2026-02-27,AdMob,IN,Interstitial,76218,1374,48.28,0.8475,0.7474
2026-02-27,AdMob,IN,Rewarded,131442,2564,102.88,1.0931,0.716
2026-02-27,AdMob,IN,Native,213877,4178,88.35,0.6079,0.6796
2026-02-27,AdMob,BR,Banner,134293,2229,43.44,0.3821,0.8467
2026-02-27,AdMob,BR,Interstitial,31971,742,28.35,1.15,0.7711
2026-02-27,AdMob,BR,Rewarded,44771,1033,60.22,1.7211,0.7816
2026-02-27,AdMob,BR,Native,63756,1127,41.22,0.8716,0.7418
2026-02-27,AdMob,ID,Banner,199377,4541,24.3,0.1652,0.7378
2026-02-27,AdMob,ID,Interstitial,35298,662,15.82,0.638,0.7026
2026-02-27,AdMob,ID,Rewarded,63425,1294,34.73,0.81,0.676
2026-02-27,AdMob,ID,Native,103610,2367,27.68,0.4338,0.6158
2026-02-27,AdMob,DE,Banner,103291,1794,167.26,1.7846,0.9074
2026-02-27,AdMob,DE,Interstitial,22481,536,111.74,5.6998,0.872
2026-02-27,AdMob,DE,Rewarded,26176,550,167.92,8.1322,0.7889
2026-02-27,AdMob,DE,Native,54602,1217,175.02,4.2091,0.7615
2026-02-27,AdMob,JP,Banner,140639,2934,225.0,1.866,0.8574
2026-02-27,AdMob,JP,Interstitial,28524,658,159.26,6.5851,0.8479
2026-02-27,AdMob,JP,Rewarded,34128,582,241.37,8.5429,0.8279
2026-02-27,AdMob,JP,Native,56708,1181,176.89,4.1333,0.7547
2026-02-27,Unity,US,Banner,164078,3139,434.63,2.7645,0.9582
2026-02-27,Unity,US,Interstitial,34310,653,269.53,8.8442,0.8882
2026-02-27,Unity,US,Rewarded,51149,1005,509.71,12.3625,0.8061
2026-02-27,Unity,US,Native,92393,1755,463.27,6.2379,0.8038
2026-02-27,Unity,IN,Banner,302229,6755,50.88,0.2163,0.7782
2026-02-27,Unity,IN,Interstitial,58184,1353,34.81,0.7959,0.7517
2026-02-27,Unity,IN,Rewarded,85672,1854,80.17,1.2719,0.7357
2026-02-27,Unity,IN,Native,143079,2936,47.6,0.5082,0.6547
2026-02-27,Unity,BR,Banner,114362,2078,36.15,0.3555,0.8891
2026-02-27,Unity,BR,Interstitial,22540,505,21.46,1.1806,0.8064
2026-02-27,Unity,BR,Rewarded,29574,598,37.52,1.6549,0.7665
2026-02-27,Unity,BR,Native,57180,1185,36.27,0.9187,0.6904
2026-02-27,Unity,ID,Banner,147613,3203,21.92,0.1975,0.7519
2026-02-27,Unity,ID,Interstitial,28183,582,10.66,0.5594,0.6761
2026-02-27,Unity,ID,Rewarded,44837,871,27.43,0.9244,0.6619
2026-02-27,Unity,ID,Native,74780,1293,17.25,0.3901,0.5914
2026-02-27,Unity,DE,Banner,78208,1397,109.5,1.5101,0.9271
2026-02-27,Unity,DE,Interstitial,13867,245,71.24,5.9576,0.8623
2026-02-27,Unity,DE,Rewarded,19639,406,141.24,8.9437,0.8041
2026-02-27,Unity,DE,Native,34579,743,96.62,3.7564,0.7438
2026-02-27,Unity,JP,Banner,93228,2128,145.1,1.719,0.9054
2026-02-27,Unity,JP,Interstitial,19708,450,90.35,5.5935,0.8196
2026-02-27,Unity,JP,Rewarded,23876,444,158.97,8.1062,0.8214
2026-02-27,Unity,JP,Native,42627,797,137.09,4.1549,0.7741
2026-02-27,AppLovin,US,Banner,139710,2599,336.34,2.6096,0.9225
2026-02-27,AppLovin,US,Interstitial,23077,537,174.76,8.7109,0.8694
2026-02-27,AppLovin,US,Rewarded,37405,834,392.52,12.7801,0.8211
2026-02-27,AppLovin,US,Native,61090,1269,280.95,5.6755,0.8103
2026-02-27,AppLovin,IN,Banner,205490,3802,40.18,0.2453,0.7971
2026-02-27,AppLovin,IN,Interstitial,34406,749,20.86,0.8497,0.7135
2026-02-27,AppLovin,IN,Rewarded,52481,1058,41.22,1.1701,0.6713
2026-02-27,AppLovin,IN,Native,104594,2451,35.82,0.5232,0.6545
2026-02-27,AppLovin,BR,Banner,73703,1753,24.94,0.3818,0.8863
2026-02-27,AppLovin,BR,Interstitial,16792,377,16.4,1.1562,0.8449
2026-02-27,AppLovin,BR,Rewarded,24775,550,32.21,1.6255,0.7997
2026-02-27,AppLovin,BR,Native,40514,960,21.93,0.7697,0.7032
2026-02-27,AppLovin,ID,Banner,100020,1670,13.13,0.1763,0.7445
2026-02-27,AppLovin,ID,Interstitial,19501,360,7.69,0.5851,0.6737
2026-02-27,AppLovin,ID,Rewarded,27390,639,15.14,0.8411,0.6571
2026-02-27,AppLovin,ID,Native,50132,1135,11.94,0.403,0.5911
2026-02-27,AppLovin,DE,Banner,57072,1187,80.48,1.6002,0.8812
2026-02-27,AppLovin,DE,Interstitial,10825,235,51.11,5.4509,0.8661
2026-02-27,AppLovin,DE,Rewarded,17072,326,111.74,7.6973,0.8503
2026-02-27,AppLovin,DE,Native,26674,575,79.59,3.9058,0.764
2026-02-27,AppLovin,JP,Banner,60545,1221,88.63,1.6654,0.879
2026-02-27,AppLovin,JP,Interstitial,11382,219,60.37,6.5227,0.8132
2026-02-27,AppLovin,JP,Rewarded,16808,334,118.34,9.0644,0.7768
2026-02-27,AppLovin,JP,Native,28668,605,84.32,3.8252,0.7689
2026-02-27,ironSource,US,Banner,95222,1652,210.6,2.3192,0.9536
2026-02-27,ironSource,US,Interstitial,22584,495,164.39,8.4636,0.86
2026-02-27,ironSource,US,Rewarded,33391,649,340.21,12.4203,0.8203
2026-02-27,ironSource,US,Native,56334,984,265.34,6.1792,0.7623
2026-02-27,ironSource,IN,Banner,147057,3127,25.52,0.2287,0.759
2026-02-27,ironSource,IN,Interstitial,28312,518,16.61,0.782,0.7503
2026-02-27,ironSource,IN,Rewarded,41739,946,31.02,1.0996,0.6757
2026-02-27,ironSource,IN,Native,83788,1527,28.09,0.5112,0.6558
2026-02-27,ironSource,BR,Banner,61404,1136,18.84,0.3616,0.8484
2026-02-27,ironSource,BR,Interstitial,10696,251,11.28,1.2582,0.8382
2026-02-27,ironSource,BR,Rewarded,15616,368,23.05,1.8864,0.7823
2026-02-27,ironSource,BR,Native,27776,584,16.89,0.8807,0.6903
2026-02-27,ironSource,ID,Banner,76420,1445,10.82,0.1897,0.7462
2026-02-27,ironSource,ID,Interstitial,16122,304,6.06,0.5541,0.6783
2026-02-27,ironSource,ID,Rewarded,21718,457,13.18,0.971,0.6252
2026-02-27,ironSource,ID,Native,44681,777,12.8,0.4546,0.6299
2026-02-27,ironSource,DE,Banner,43809,949,64.77,1.5763,0.938
2026-02-27,ironSource,DE,Interstitial,8684,195,37.76,5.0435,0.8621
2026-02-27,ironSource,DE,Rewarded,13301,217,84.04,7.4722,0.8456
2026-02-27,ironSource,DE,Native,20687,338,60.8,3.9989,0.735
2026-02-27,ironSource,JP,Banner,54273,1199,80.69,1.7585,0.8454
2026-02-27,ironSource,JP,Interstitial,11047,178,54.47,6.1049,0.8077
2026-02-27,ironSource,JP,Rewarded,15903,357,116.22,9.0903,0.8039
2026-02-27,ironSource,JP,Native,24506,498,74.34,3.8846,0.7809
2026-02-28,AdMob,US,Banner,297444,6120,791.02,2.771,0.9597
2026-02-28,AdMob,US,Interstitial,54008,1040,449.09,9.3451,0.8898
2026-02-28,AdMob,US,Rewarded,87798,1743,946.67,12.5354,0.8602
2026-02-28,AdMob,US,Native,157702,3434,809.11,6.3548,0.8074
2026-02-28,AdMob,IN,Banner,508973,11573,89.54,0.2346,0.7499
2026-02-28,AdMob,IN,Interstitial,91949,1588,48.5,0.7404,0.7125
2026-02-28,AdMob,IN,Rewarded,148390,3379,126.42,1.2506,0.6812
2026-02-28,AdMob,IN,Native,214909,4696,84.37,0.5928,0.6623
2026-02-28,AdMob,BR,Banner,166361,2708,51.03,0.349,0.879
2026-02-28,AdMob,BR,Interstitial,39413,828,39.06,1.2356,0.802
2026-02-28,AdMob,BR,Rewarded,45893,820,66.45,1.8051,0.8021
2026-02-28,AdMob,BR,Native,92001,1622,55.95,0.8291,0.7335
2026-02-28,AdMob,ID,Banner,227962,4808,31.39,0.1973,0.6981
2026-02-28,AdMob,ID,Interstitial,47043,941,19.78,0.6078,0.6919
2026-02-28,AdMob,ID,Rewarded,59000,1026,38.38,0.972,0.6692
2026-02-28,AdMob,ID,Native,112007,2644,31.81,0.4427,0.6414
2026-02-28,AdMob,DE,Banner,128777,2965,185.55,1.5373,0.9373
2026-02-28,AdMob,DE,Interstitial,22150,470,101.55,5.384,0.8516
2026-02-28,AdMob,DE,Rewarded,32024,625,186.64,7.4629,0.7809
2026-02-28,AdMob,DE,Native,53739,1254,160.09,4.0537,0.7349
2026-02-28,AdMob,JP,Banner,160798,2710,282.13,1.9472,0.9011
2026-02-28,AdMob,JP,Interstitial,28216,526,137.49,5.5577,0.8768
2026-02-28,AdMob,JP,Rewarded,44228,974,346.87,9.5029,0.8253
2026-02-28,AdMob,JP,Native,75637,1267,238.49,4.1714,0.7559
2026-02-28,Unity,US,Banner,224429,5242,506.7,2.5723,0.8777
2026-02-28,Unity,US,Interstitial,40120,903,331.44,9.1266,0.9052
2026-02-28,Unity,US,Rewarded,52430,1215,545.24,12.105,0.8591
2026-02-28,Unity,US,Native,99359,2359,441.93,5.8786,0.7566
2026-02-28,Unity,IN,Banner,294289,5280,52.52,0.2252,0.7925
2026-02-28,Unity,IN,Interstitial,72877,1460,37.05,0.7217,0.7044
2026-02-28,Unity,IN,Rewarded,96254,1857,75.58,1.1192,0.7016
2026-02-28,Unity,IN,Native,179852,3776,63.09,0.505,0.6946
2026-02-28,Unity,BR,Banner,108138,1933,30.21,0.3274,0.8532
2026-02-28,Unity,BR,Interstitial,22709,463,21.2,1.1388,0.8196
2026-02-28,Unity,BR,Rewarded,31638,526,45.07,1.8095,0.7873
2026-02-28,Unity,BR,Native,67434,1158,43.44,0.8532,0.7551
2026-02-28,Unity,ID,Banner,184839,3719,24.81,0.1852,0.7249
2026-02-28,Unity,ID,Interstitial,27598,461,12.5,0.6528,0.6938
2026-02-28,Unity,ID,Rewarded,41358,864,22.19,0.8191,0.6551
2026-02-28,Unity,ID,Native,80491,1620,19.95,0.4038,0.6139
2026-02-28,Unity,DE,Banner,68893,1598,93.48,1.5782,0.8598
2026-02-28,Unity,DE,Interstitial,17187,395,87.08,6.0457,0.8381
2026-02-28,Unity,DE,Rewarded,24896,545,160.24,8.1727,0.7875
2026-02-28,Unity,DE,Native,45129,973,121.79,3.6462,0.7402
2026-02-28,Unity,JP,Banner,115023,2226,187.18,1.89,0.861
2026-02-28,Unity,JP,Interstitial,19426,402,107.13,6.4225,0.8587
2026-02-28,Unity,JP,Rewarded,28149,668,221.57,9.7884,0.8041
2026-02-28,Unity,JP,Native,51521,963,177.65,4.4698,0.7714
2026-02-28,AppLovin,US,Banner,163760,3885,356.79,2.3062,0.9447
2026-02-28,AppLovin,US,Interstitial,27360,604,210.58,8.7518,0.8794
2026-02-28,AppLovin,US,Rewarded,47862,885,531.98,13.0128,0.8542
2026-02-28,AppLovin,US,Native,66022,1155,308.32,5.8675,0.7959
2026-02-28,AppLovin,IN,Banner,242444,3950,45.74,0.2349,0.8031
2026-02-28,AppLovin,IN,Interstitial,48318,1048,30.8,0.824,0.7737
2026-02-28,AppLovin,IN,Rewarded,75133,1376,69.61,1.2971,0.7143
2026-02-28,AppLovin,IN,Native,127757,2770,49.41,0.5877,0.658
2026-02-28,AppLovin,BR,Banner,95763,1781,33.54,0.3942,0.8884
2026-02-28,AppLovin,BR,Interstitial,16844,388,14.67,1.1063,0.7871
